测试时间,温度,湿度,VOC,人体
2018/12/18 9:56:00,2284,1805,305,
2018/12/18 9:56:00,2284,1809,309,
2018/12/18 9:56:00,2333,1796,296,
2018/12/18 9:56:00,2321,1809,309,
2018/12/18 9:56:00,2321,1811,311,
2018/12/18 9:56:00,2292,1825,325,
2018/12/18 9:56:00,2287,1803,303,
2018/12/18 9:56:00,2291,1802,302,
2018/12/18 9:57:00,2306,1804,304,
2018/12/18 9:57:00,2303,1787,287,
2018/12/18 9:57:00,2289,1795,295,
2018/12/18 9:57:00,2322,1793,293,
2018/12/18 9:57:00,2308,1790,290,
2018/12/18 9:57:00,2309,1810,310,
2018/12/18 9:57:00,2291,1784,284,
2018/12/18 9:57:00,2289,1802,302,
2018/12/18 9:57:00,2295,1811,311,
2018/12/18 9:57:00,2300,1784,284,
2018/12/18 9:57:00,2269,1825,325,
2018/12/18 9:57:00,2286,1825,325,
2018/12/18 9:57:00,2277,1796,296,
2018/12/18 9:57:00,2297,1772,272,
2018/12/18 9:57:00,2297,1786,286,
2018/12/18 9:57:00,2284,1790,290,
2018/12/18 9:57:00,2270,1803,303,
2018/12/18 9:57:00,2306,1801,301,
2018/12/18 9:57:00,2260,1802,302,
2018/12/18 9:57:00,2307,1791,291,
2018/12/18 9:57:00,2269,1818,318,
2018/12/18 9:57:00,2326,1807,307,
2018/12/18 9:57:00,2298,1796,296,
2018/12/18 9:57:00,2316,1802,302,
2018/12/18 9:57:00,2291,1771,271,
2018/12/18 9:57:00,2291,1806,306,
2018/12/18 9:57:00,2267,1798,298,
2018/12/18 9:57:00,2328,1790,290,
2018/12/18 9:57:00,2316,1812,312,
2018/12/18 9:57:00,2261,1794,294,
2018/12/18 9:57:00,2281,1790,290,
2018/12/18 9:57:00,2287,1808,308,
2018/12/18 9:57:00,2283,1790,290,
2018/12/18 9:57:00,2272,1821,321,
2018/12/18 9:57:00,2301,1789,289,
2018/12/18 9:57:00,2281,1783,283,
2018/12/18 9:57:00,2297,1798,298,
2018/12/18 9:57:00,2288,1808,308,
2018/12/18 9:57:00,2302,1816,316,
2018/12/18 9:57:00,2322,1798,298,
2018/12/18 9:57:00,2331,1810,310,
2018/12/18 9:57:00,2317,1828,328,
2018/12/18 9:57:00,2297,1801,301,
2018/12/18 9:57:00,2296,1797,297,
2018/12/18 9:57:00,2324,1781,281,
2018/12/18 9:57:00,2287,1784,284,
2018/12/18 9:57:00,2322,1816,316,
2018/12/18 9:57:00,2299,1793,293,
2018/12/18 9:57:00,2324,1795,295,
2018/12/18 9:57:00,2310,1796,296,
2018/12/18 9:57:00,2317,1785,285,
2018/12/18 9:57:00,2292,1767,267,
2018/12/18 9:57:00,2290,1803,303,
2018/12/18 9:57:00,2252,1779,279,
2018/12/18 9:57:00,2333,1810,310,
2018/12/18 9:57:00,2321,1795,295,
2018/12/18 9:57:00,2277,1804,304,
2018/12/18 9:57:00,2279,1822,322,
2018/12/18 9:57:00,2290,1809,309,
2018/12/18 9:57:00,2292,1833,333,
2018/12/18 9:58:00,2318,1819,319,
2018/12/18 9:58:00,2284,1813,313,
2018/12/18 9:58:00,2356,1794,294,
2018/12/18 9:58:00,2308,1810,310,
2018/12/18 9:58:00,2265,1806,306,
2018/12/18 9:58:00,2310,1799,299,
2018/12/18 9:58:00,2316,1805,305,
2018/12/18 9:58:00,2302,1781,281,
2018/12/18 9:58:00,2295,1813,313,
2018/12/18 9:58:00,2327,1795,295,
2018/12/18 9:58:00,2291,1783,283,
2018/12/18 9:58:00,2281,1814,314,
2018/12/18 9:58:00,2246,1788,288,
2018/12/18 9:58:00,2316,1794,294,
2018/12/18 9:58:00,2320,1816,316,
2018/12/18 9:58:00,2270,1810,310,
2018/12/18 9:58:00,2323,1784,284,
2018/12/18 9:58:00,2275,1797,297,
2018/12/18 9:58:00,2283,1800,300,
2018/12/18 9:58:00,2279,1811,311,
2018/12/18 9:58:00,2330,1812,312,
2018/12/18 9:58:00,2290,1788,288,
2018/12/18 9:58:00,2332,1759,259,
2018/12/18 9:58:00,2300,1814,314,
2018/12/18 9:58:00,2291,1800,300,
2018/12/18 9:58:00,2263,1804,304,
2018/12/18 9:58:00,2290,1803,303,
2018/12/18 9:58:00,2319,1771,271,
2018/12/18 9:58:00,2312,1815,315,
2018/12/18 9:58:00,2274,1777,277,
2018/12/18 9:58:00,2288,1753,253,
2018/12/18 9:58:00,2276,1807,307,
2018/12/18 9:58:00,2281,1786,286,
2018/12/18 9:58:00,2309,1802,302,
2018/12/18 9:58:00,2298,1806,306,
2018/12/18 9:58:00,2320,1812,312,
2018/12/18 9:58:00,2302,1799,299,
2018/12/18 9:58:00,2300,1796,296,
2018/12/18 9:58:00,2276,1790,290,
2018/12/18 9:58:00,2268,1796,296,
2018/12/18 9:58:00,2289,1806,306,
2018/12/18 9:58:00,2316,1799,299,
2018/12/18 9:58:00,2313,1790,290,
2018/12/18 9:58:00,2327,1773,273,
2018/12/18 9:58:00,2292,1794,294,
2018/12/18 9:58:00,2317,1808,308,
2018/12/18 9:58:00,2327,1810,310,
2018/12/18 9:58:00,2315,1814,314,
2018/12/18 9:58:00,2311,1799,299,
2018/12/18 9:58:00,2284,1800,300,
2018/12/18 9:58:00,2314,1786,286,
2018/12/18 9:58:00,2297,1788,288,
2018/12/18 9:58:00,2300,1791,291,
2018/12/18 9:58:00,2338,1811,311,
2018/12/18 9:58:00,2320,1816,316,
2018/12/18 9:58:00,2297,1805,305,
2018/12/18 9:58:00,2317,1787,287,
2018/12/18 9:58:00,2294,1805,305,
2018/12/18 9:58:00,2315,1815,315,
2018/12/18 9:58:00,2300,1784,284,
2018/12/18 9:59:00,2297,1814,314,
2018/12/18 9:59:00,2316,1798,298,
2018/12/18 9:59:00,2287,1814,314,
2018/12/18 9:59:00,2293,1809,309,
2018/12/18 9:59:00,2308,1823,323,
2018/12/18 9:59:00,2318,1811,311,
2018/12/18 9:59:00,2332,1795,295,
2018/12/18 9:59:00,2289,1808,308,
2018/12/18 9:59:00,2307,1785,285,
2018/12/18 9:59:00,2283,1804,304,
2018/12/18 9:59:00,2294,1804,304,
2018/12/18 9:59:00,2309,1812,312,
2018/12/18 9:59:00,2302,1822,322,
2018/12/18 9:59:00,2304,1817,317,
2018/12/18 9:59:00,2297,1812,312,
2018/12/18 9:59:00,2312,1798,298,
2018/12/18 9:59:00,2291,1815,315,
2018/12/18 9:59:00,2324,1764,264,
2018/12/18 9:59:00,2332,1785,285,
2018/12/18 9:59:00,2283,1793,293,
2018/12/18 9:59:00,2334,1793,293,
2018/12/18 9:59:00,2286,1779,279,
2018/12/18 9:59:00,2304,1805,305,
2018/12/18 9:59:00,2326,1780,280,
2018/12/18 9:59:00,2310,1786,286,
2018/12/18 9:59:00,2289,1777,277,
2018/12/18 9:59:00,2307,1803,303,
2018/12/18 9:59:00,2295,1813,313,
2018/12/18 9:59:00,2314,1820,320,
2018/12/18 9:59:00,2337,1802,302,
2018/12/18 9:59:00,2299,1818,318,
2018/12/18 9:59:00,2301,1781,281,
2018/12/18 9:59:00,2285,1815,315,
2018/12/18 9:59:00,2316,1770,270,
2018/12/18 9:59:00,2305,1769,269,
2018/12/18 9:59:00,2330,1788,288,
2018/12/18 9:59:00,2305,1828,328,
2018/12/18 9:59:00,2306,1807,307,
2018/12/18 9:59:00,2292,1795,295,
2018/12/18 9:59:00,2270,1817,317,
2018/12/18 9:59:00,2266,1787,287,
2018/12/18 9:59:00,2308,1811,311,
2018/12/18 9:59:00,2293,1806,306,
2018/12/18 9:59:00,2317,1811,311,
2018/12/18 9:59:00,2283,1821,321,
2018/12/18 9:59:00,2270,1788,288,
2018/12/18 9:59:00,2311,1801,301,
2018/12/18 9:59:00,2279,1822,322,
2018/12/18 9:59:00,2306,1777,277,
2018/12/18 9:59:00,2306,1792,292,
2018/12/18 9:59:00,2281,1822,322,
2018/12/18 9:59:00,2315,1800,300,
2018/12/18 9:59:00,2266,1786,286,
2018/12/18 9:59:00,2305,1794,294,
2018/12/18 9:59:00,2294,1808,308,
2018/12/18 9:59:00,2282,1780,280,
2018/12/18 9:59:00,2303,1803,303,
2018/12/18 9:59:00,2321,1822,322,
2018/12/18 9:59:00,2308,1814,314,
2018/12/18 9:59:00,2333,1822,322,
2018/12/18 10:00:00,2316,1794,294,
2018/12/18 10:00:00,2293,1810,310,
2018/12/18 10:00:00,2286,1783,283,
2018/12/18 10:00:00,2316,1776,276,
2018/12/18 10:00:00,2312,1788,288,
2018/12/18 10:00:00,2280,1821,321,
2018/12/18 10:00:00,2333,1817,317,
2018/12/18 10:00:00,2278,1800,300,
2018/12/18 10:00:00,2263,1793,293,
2018/12/18 10:00:00,2290,1796,296,
2018/12/18 10:00:00,2273,1807,307,
2018/12/18 10:00:00,2296,1793,293,
2018/12/18 10:00:00,2288,1787,287,
2018/12/18 10:00:00,2293,1801,301,
2018/12/18 10:00:00,2277,1804,304,
2018/12/18 10:00:00,2290,1809,309,
2018/12/18 10:00:00,2272,1780,280,
2018/12/18 10:00:00,2259,1793,293,
2018/12/18 10:00:00,2314,1814,314,
2018/12/18 10:00:00,2292,1789,289,
2018/12/18 10:00:00,2303,1793,293,
2018/12/18 10:00:00,2321,1809,309,
2018/12/18 10:00:00,2347,1803,303,
2018/12/18 10:00:00,2320,1807,307,
2018/12/18 10:00:00,2305,1833,333,
2018/12/18 10:00:00,2285,1780,280,
2018/12/18 10:00:00,2304,1797,297,
2018/12/18 10:00:00,2291,1803,303,
2018/12/18 10:00:00,2258,1817,317,
2018/12/18 10:00:00,2292,1809,309,
2018/12/18 10:00:00,2316,1783,283,
2018/12/18 10:00:00,2317,1782,282,
2018/12/18 10:00:00,2279,1797,297,
2018/12/18 10:00:00,2296,1788,288,
2018/12/18 10:00:00,2296,1806,306,
2018/12/18 10:00:00,2279,1837,337,
2018/12/18 10:00:00,2294,1796,296,
2018/12/18 10:00:00,2303,1805,305,
2018/12/18 10:00:00,2291,1790,290,
2018/12/18 10:00:00,2299,1786,286,
2018/12/18 10:00:00,2292,1780,280,
2018/12/18 10:00:00,2290,1797,297,
2018/12/18 10:00:00,2278,1763,263,
2018/12/18 10:00:00,2326,1796,296,
2018/12/18 10:00:00,2315,1794,294,
2018/12/18 10:00:00,2286,1802,302,
2018/12/18 10:00:00,2321,1795,295,
2018/12/18 10:00:00,2278,1780,280,
2018/12/18 10:00:00,2343,1792,292,
2018/12/18 10:00:00,2306,1806,306,
2018/12/18 10:00:00,2308,1811,311,
2018/12/18 10:00:00,2305,1791,291,
2018/12/18 10:00:00,2292,1807,307,
2018/12/18 10:00:00,2289,1825,325,
2018/12/18 10:00:00,2288,1818,318,
2018/12/18 10:00:00,2334,1802,302,
2018/12/18 10:00:00,2310,1822,322,
2018/12/18 10:00:00,2293,1799,299,
2018/12/18 10:00:00,2317,1794,294,
2018/12/18 10:00:00,2332,1800,300,
2018/12/18 10:01:00,2281,1812,312,
2018/12/18 10:01:00,2280,1769,269,
2018/12/18 10:01:00,2293,1800,300,
2018/12/18 10:01:00,2318,1806,306,
2018/12/18 10:01:00,2322,1789,289,
2018/12/18 10:01:00,2312,1806,306,
2018/12/18 10:01:00,2269,1798,298,
2018/12/18 10:01:00,2282,1826,326,
2018/12/18 10:01:00,2294,1812,312,
2018/12/18 10:01:00,2285,1783,283,
2018/12/18 10:01:00,2263,1770,270,
2018/12/18 10:01:00,2322,1795,295,
2018/12/18 10:01:00,2314,1805,305,
2018/12/18 10:01:00,2283,1763,263,
2018/12/18 10:01:00,2281,1805,305,
2018/12/18 10:01:00,2278,1800,300,
2018/12/18 10:01:00,2268,1815,315,
2018/12/18 10:01:00,2277,1820,320,
2018/12/18 10:01:00,2268,1776,276,
2018/12/18 10:01:00,2314,1784,284,
2018/12/18 10:01:00,2295,1794,294,
2018/12/18 10:01:00,2277,1773,273,
2018/12/18 10:01:00,2303,1799,299,
2018/12/18 10:01:00,2297,1792,292,
2018/12/18 10:01:00,2357,1801,301,
2018/12/18 10:01:00,2289,1808,308,
2018/12/18 10:01:00,2269,1789,289,
2018/12/18 10:01:00,2282,1816,316,
2018/12/18 10:01:00,2313,1804,304,
2018/12/18 10:01:00,2277,1810,310,
2018/12/18 10:01:00,2303,1813,313,
2018/12/18 10:01:00,2285,1784,284,
2018/12/18 10:01:00,2286,1799,299,
2018/12/18 10:01:00,2300,1800,300,
2018/12/18 10:01:00,2294,1797,297,
2018/12/18 10:01:00,2299,1785,285,
2018/12/18 10:01:00,2291,1814,314,
2018/12/18 10:01:00,2286,1798,298,
2018/12/18 10:01:00,2323,1801,301,
2018/12/18 10:01:00,2301,1785,285,
2018/12/18 10:01:00,2330,1809,309,
2018/12/18 10:01:00,2286,1809,309,
2018/12/18 10:01:00,2316,1788,288,
2018/12/18 10:01:00,2322,1775,275,
2018/12/18 10:01:00,2287,1822,322,
2018/12/18 10:01:00,2276,1808,308,
2018/12/18 10:01:00,2300,1809,309,
2018/12/18 10:01:00,2309,1802,302,
2018/12/18 10:01:00,2308,1805,305,
2018/12/18 10:01:00,2287,1803,303,
2018/12/18 10:01:00,2319,1782,282,
2018/12/18 10:01:00,2301,1821,321,
2018/12/18 10:01:00,2282,1815,315,
2018/12/18 10:01:00,2304,1804,304,
2018/12/18 10:01:00,2317,1794,294,
2018/12/18 10:01:00,2294,1769,269,
2018/12/18 10:01:00,2306,1816,316,
2018/12/18 10:01:00,2321,1773,273,
2018/12/18 10:01:00,2317,1796,296,
2018/12/18 10:01:00,2290,1806,306,
2018/12/18 10:02:00,2322,1781,281,
2018/12/18 10:02:00,2306,1823,323,
2018/12/18 10:02:00,2304,1796,296,
2018/12/18 10:02:00,2328,1768,268,
2018/12/18 10:02:00,2277,1782,282,
2018/12/18 10:02:00,2338,1777,277,
2018/12/18 10:02:00,2293,1802,302,
2018/12/18 10:02:00,2312,1834,334,
2018/12/18 10:02:00,2274,1785,285,
2018/12/18 10:02:00,2290,1787,287,
2018/12/18 10:02:00,2327,1813,313,
2018/12/18 10:02:00,2313,1783,283,
2018/12/18 10:02:00,2295,1807,307,
2018/12/18 10:02:00,2284,1801,301,
2018/12/18 10:02:00,2283,1802,302,
2018/12/18 10:02:00,2323,1790,290,
2018/12/18 10:02:00,2294,1802,302,
2018/12/18 10:02:00,2300,1792,292,
2018/12/18 10:02:00,2299,1792,292,
2018/12/18 10:02:00,2269,1802,302,
2018/12/18 10:02:00,2286,1785,285,
2018/12/18 10:02:00,2312,1798,298,
2018/12/18 10:02:00,2309,1790,290,
2018/12/18 10:02:00,2329,1810,310,
2018/12/18 10:02:00,2271,1778,278,
2018/12/18 10:02:00,2321,1782,282,
2018/12/18 10:02:00,2324,1805,305,
2018/12/18 10:02:00,2317,1790,290,
2018/12/18 10:02:00,2263,1788,288,
2018/12/18 10:02:00,2330,1781,281,
2018/12/18 10:02:00,2319,1780,280,
2018/12/18 10:02:00,2347,1804,304,
2018/12/18 10:02:00,2321,1775,275,
2018/12/18 10:02:00,2294,1804,304,
2018/12/18 10:02:00,2291,1812,312,
2018/12/18 10:02:00,2293,1779,279,
2018/12/18 10:02:00,2288,1805,305,
2018/12/18 10:02:00,2276,1814,314,
2018/12/18 10:02:00,2291,1826,326,
2018/12/18 10:02:00,2301,1787,287,
2018/12/18 10:02:00,2301,1810,310,
2018/12/18 10:02:00,2291,1801,301,
2018/12/18 10:02:00,2289,1803,303,
2018/12/18 10:02:00,2335,1798,298,
2018/12/18 10:02:00,2313,1789,289,
2018/12/18 10:02:00,2305,1808,308,
2018/12/18 10:02:00,2282,1802,302,
2018/12/18 10:02:00,2318,1819,319,
2018/12/18 10:02:00,2333,1793,293,
2018/12/18 10:02:00,2301,1809,309,
2018/12/18 10:02:00,2295,1822,322,
2018/12/18 10:02:00,2346,1820,320,
2018/12/18 10:02:00,2319,1798,298,
2018/12/18 10:02:00,2320,1805,305,
2018/12/18 10:02:00,2284,1820,320,
2018/12/18 10:02:00,2317,1791,291,
2018/12/18 10:02:00,2304,1789,289,
2018/12/18 10:02:00,2311,1808,308,
2018/12/18 10:02:00,2294,1788,288,
2018/12/18 10:02:00,2290,1801,301,
2018/12/18 10:03:00,2313,1795,295,
2018/12/18 10:03:00,2291,1801,301,
2018/12/18 10:03:00,2319,1825,325,
2018/12/18 10:03:00,2294,1794,294,
2018/12/18 10:03:00,2271,1791,291,
2018/12/18 10:03:00,2303,1795,295,
2018/12/18 10:03:00,2297,1815,315,
2018/12/18 10:03:00,2302,1825,325,
2018/12/18 10:03:00,2318,1805,305,
2018/12/18 10:03:00,2282,1795,295,
2018/12/18 10:03:00,2308,1769,269,
2018/12/18 10:03:00,2270,1811,311,
2018/12/18 10:03:00,2288,1778,278,
2018/12/18 10:03:00,2300,1820,320,
2018/12/18 10:03:00,2332,1800,300,
2018/12/18 10:03:00,2338,1809,309,
2018/12/18 10:03:00,2348,1798,298,
2018/12/18 10:03:00,2270,1791,291,
2018/12/18 10:03:00,2315,1818,318,
2018/12/18 10:03:00,2288,1814,314,
2018/12/18 10:03:00,2257,1786,286,
2018/12/18 10:03:00,2302,1794,294,
2018/12/18 10:03:00,2264,1785,285,
2018/12/18 10:03:00,2290,1794,294,
2018/12/18 10:03:00,2311,1785,285,
2018/12/18 10:03:00,2315,1779,279,
2018/12/18 10:03:00,2297,1784,284,
2018/12/18 10:03:00,2311,1785,285,
2018/12/18 10:03:00,2293,1797,297,
2018/12/18 10:03:00,2294,1812,312,
2018/12/18 10:03:00,2308,1805,305,
2018/12/18 10:03:00,2291,1788,288,
2018/12/18 10:03:00,2335,1776,276,
2018/12/18 10:03:00,2318,1799,299,
2018/12/18 10:03:00,2267,1784,284,
2018/12/18 10:03:00,2277,1829,329,
2018/12/18 10:03:00,2296,1809,309,
2018/12/18 10:03:00,2326,1844,344,
2018/12/18 10:03:00,2256,1798,298,
2018/12/18 10:03:00,2292,1807,307,
2018/12/18 10:03:00,2273,1798,298,
2018/12/18 10:03:00,2306,1818,318,
2018/12/18 10:03:00,2290,1758,258,
2018/12/18 10:03:00,2299,1815,315,
2018/12/18 10:03:00,2334,1789,289,
2018/12/18 10:03:00,2350,1792,292,
2018/12/18 10:03:00,2288,1792,292,
2018/12/18 10:03:00,2295,1794,294,
2018/12/18 10:03:00,2299,1780,280,
2018/12/18 10:03:00,2314,1777,277,
2018/12/18 10:03:00,2312,1819,319,
2018/12/18 10:03:00,2313,1795,295,
2018/12/18 10:03:00,2290,1809,309,
2018/12/18 10:03:00,2312,1807,307,
2018/12/18 10:03:00,2303,1796,296,
2018/12/18 10:03:00,2283,1821,321,
2018/12/18 10:03:00,2333,1795,295,
2018/12/18 10:03:00,2304,1802,302,
2018/12/18 10:03:00,2271,1808,308,
2018/12/18 10:03:00,2288,1822,322,
2018/12/18 10:04:00,2307,1817,317,
2018/12/18 10:04:00,2285,1810,310,
2018/12/18 10:04:00,2331,1780,280,
2018/12/18 10:04:00,2265,1812,312,
2018/12/18 10:04:00,2293,1776,276,
2018/12/18 10:04:00,2310,1844,344,
2018/12/18 10:04:00,2317,1794,294,
2018/12/18 10:04:00,2281,1810,310,
2018/12/18 10:04:00,2284,1790,290,
2018/12/18 10:04:00,2285,1779,279,
2018/12/18 10:04:00,2283,1815,315,
2018/12/18 10:04:00,2314,1810,310,
2018/12/18 10:04:00,2300,1803,303,
2018/12/18 10:04:00,2300,1818,318,
2018/12/18 10:04:00,2330,1811,311,
2018/12/18 10:04:00,2281,1804,304,
2018/12/18 10:04:00,2322,1761,261,
2018/12/18 10:04:00,2289,1775,275,
2018/12/18 10:04:00,2324,1824,324,
2018/12/18 10:04:00,2296,1817,317,
2018/12/18 10:04:00,2292,1792,292,
2018/12/18 10:04:00,2270,1813,313,
2018/12/18 10:04:00,2289,1789,289,
2018/12/18 10:04:00,2308,1814,314,
2018/12/18 10:04:00,2296,1803,303,
2018/12/18 10:04:00,2292,1804,304,
2018/12/18 10:04:00,2322,1785,285,
2018/12/18 10:04:00,2319,1812,312,
2018/12/18 10:04:00,2275,1822,322,
2018/12/18 10:04:00,2327,1812,312,
2018/12/18 10:04:00,2317,1814,314,
2018/12/18 10:04:00,2331,1806,306,
2018/12/18 10:04:00,2289,1784,284,
2018/12/18 10:04:00,2329,1794,294,
2018/12/18 10:04:00,2293,1819,319,
2018/12/18 10:04:00,2290,1805,305,
2018/12/18 10:04:00,2309,1807,307,
2018/12/18 10:04:00,2277,1807,307,
2018/12/18 10:04:00,2301,1796,296,
2018/12/18 10:04:00,2285,1806,306,
2018/12/18 10:04:00,2326,1782,282,
2018/12/18 10:04:00,2286,1798,298,
2018/12/18 10:04:00,2297,1755,255,
2018/12/18 10:04:00,2326,1777,277,
2018/12/18 10:04:00,2321,1800,300,
2018/12/18 10:04:00,2314,1774,274,
2018/12/18 10:04:00,2291,1789,289,
2018/12/18 10:04:00,2307,1787,287,
2018/12/18 10:04:00,2291,1827,327,
2018/12/18 10:04:00,2304,1799,299,
2018/12/18 10:04:00,2328,1809,309,
2018/12/18 10:04:00,2296,1800,300,
2018/12/18 10:04:00,2290,1801,301,
2018/12/18 10:04:00,2277,1812,312,
2018/12/18 10:04:00,2311,1794,294,
2018/12/18 10:04:00,2298,1823,323,
2018/12/18 10:04:00,2294,1799,299,
2018/12/18 10:04:00,2275,1825,325,
2018/12/18 10:04:00,2300,1785,285,
2018/12/18 10:04:00,2291,1789,289,
2018/12/18 10:05:00,2309,1795,295,
2018/12/18 10:05:00,2301,1787,287,
2018/12/18 10:05:00,2326,1814,314,
2018/12/18 10:05:00,2306,1790,290,
2018/12/18 10:05:00,2294,1809,309,
2018/12/18 10:05:00,2280,1823,323,
2018/12/18 10:05:00,2272,1808,308,
2018/12/18 10:05:00,2290,1794,294,
2018/12/18 10:05:00,2303,1809,309,
2018/12/18 10:05:00,2320,1820,320,
2018/12/18 10:05:00,2267,1808,308,
2018/12/18 10:05:00,2288,1799,299,
2018/12/18 10:05:00,2272,1783,283,
2018/12/18 10:05:00,2284,1797,297,
2018/12/18 10:05:00,2312,1795,295,
2018/12/18 10:05:00,2247,1800,300,
2018/12/18 10:05:00,2290,1800,300,
2018/12/18 10:05:00,2314,1803,303,
2018/12/18 10:05:00,2299,1825,325,
2018/12/18 10:05:00,2289,1820,320,
2018/12/18 10:05:00,2294,1819,319,
2018/12/18 10:05:00,2294,1813,313,
2018/12/18 10:05:00,2326,1797,297,
2018/12/18 10:05:00,2297,1775,275,
2018/12/18 10:05:00,2310,1793,293,
2018/12/18 10:05:00,2303,1807,307,
2018/12/18 10:05:00,2295,1789,289,
2018/12/18 10:05:00,2283,1812,312,
2018/12/18 10:05:00,2281,1790,290,
2018/12/18 10:05:00,2287,1794,294,
2018/12/18 10:05:00,2279,1814,314,
2018/12/18 10:05:00,2285,1777,277,
2018/12/18 10:05:00,2291,1795,295,
2018/12/18 10:05:00,2260,1810,310,
2018/12/18 10:05:00,2283,1809,309,
2018/12/18 10:05:00,2298,1802,302,
2018/12/18 10:05:00,2288,1792,292,
2018/12/18 10:05:00,2285,1820,320,
2018/12/18 10:05:00,2298,1786,286,
2018/12/18 10:05:00,2313,1803,303,
2018/12/18 10:05:00,2298,1804,304,
2018/12/18 10:05:00,2335,1815,315,
2018/12/18 10:05:00,2274,1809,309,
2018/12/18 10:05:00,2331,1796,296,
2018/12/18 10:05:00,2273,1767,267,
2018/12/18 10:05:00,2283,1822,322,
2018/12/18 10:05:00,2287,1798,298,
2018/12/18 10:05:00,2320,1790,290,
2018/12/18 10:05:00,2291,1776,276,
2018/12/18 10:05:00,2315,1781,281,
2018/12/18 10:05:00,2322,1795,295,
2018/12/18 10:05:00,2280,1784,284,
2018/12/18 10:05:00,2289,1800,300,
2018/12/18 10:05:00,2285,1823,323,
2018/12/18 10:05:00,2323,1794,294,
2018/12/18 10:05:00,2308,1802,302,
2018/12/18 10:05:00,2289,1800,300,
2018/12/18 10:05:00,2311,1787,287,
2018/12/18 10:05:00,2295,1804,304,
2018/12/18 10:05:00,2299,1790,290,
2018/12/18 10:06:00,2313,1768,268,
2018/12/18 10:06:00,2279,1786,286,
2018/12/18 10:06:00,2305,1799,299,
2018/12/18 10:06:00,2261,1821,321,
2018/12/18 10:06:00,2290,1792,292,
2018/12/18 10:06:00,2315,1785,285,
2018/12/18 10:06:00,2287,1820,320,
2018/12/18 10:06:00,2286,1807,307,
2018/12/18 10:06:00,2298,1790,290,
2018/12/18 10:06:00,2288,1797,297,
2018/12/18 10:06:00,2291,1811,311,
2018/12/18 10:06:00,2291,1774,274,
2018/12/18 10:06:00,2296,1802,302,
2018/12/18 10:06:00,2277,1776,276,
2018/12/18 10:06:00,2255,1793,293,
2018/12/18 10:06:00,2262,1789,289,
2018/12/18 10:06:00,2297,1787,287,
2018/12/18 10:06:00,2305,1817,317,
2018/12/18 10:06:00,2293,1803,303,
2018/12/18 10:06:00,2297,1811,311,
2018/12/18 10:06:00,2285,1797,297,
2018/12/18 10:06:00,2267,1805,305,
2018/12/18 10:06:00,2295,1835,335,
2018/12/18 10:06:00,2307,1798,298,
2018/12/18 10:06:00,2292,1789,289,
2018/12/18 10:06:00,2261,1823,323,
2018/12/18 10:06:00,2295,1801,301,
2018/12/18 10:06:00,2300,1787,287,
2018/12/18 10:06:00,2293,1797,297,
2018/12/18 10:06:00,2334,1792,292,
2018/12/18 10:06:00,2273,1791,291,
2018/12/18 10:06:00,2320,1797,297,
2018/12/18 10:06:00,2291,1808,308,
2018/12/18 10:06:00,2275,1817,317,
2018/12/18 10:06:00,2259,1786,286,
2018/12/18 10:06:00,2309,1776,276,
2018/12/18 10:06:00,2274,1808,308,
2018/12/18 10:06:00,2308,1797,297,
2018/12/18 10:06:00,2272,1762,262,
2018/12/18 10:06:00,2310,1794,294,
2018/12/18 10:06:00,2300,1817,317,
2018/12/18 10:06:00,2305,1799,299,
2018/12/18 10:06:00,2267,1815,315,
2018/12/18 10:06:00,2289,1787,287,
2018/12/18 10:06:00,2286,1805,305,
2018/12/18 10:06:00,2299,1801,301,
2018/12/18 10:06:00,2268,1772,272,
2018/12/18 10:06:00,2313,1799,299,
2018/12/18 10:06:00,2326,1800,300,
2018/12/18 10:06:00,2289,1788,288,
2018/12/18 10:06:00,2290,1826,326,
2018/12/18 10:06:00,2336,1778,278,
2018/12/18 10:06:00,2282,1796,296,
2018/12/18 10:06:00,2271,1791,291,
2018/12/18 10:06:00,2314,1794,294,
2018/12/18 10:06:00,2316,1808,308,
2018/12/18 10:06:00,2299,1822,322,
2018/12/18 10:06:00,2293,1801,301,
2018/12/18 10:06:00,2305,1797,297,
2018/12/18 10:06:00,2289,1777,277,
2018/12/18 10:07:00,2300,1814,314,
2018/12/18 10:07:00,2289,1805,305,
2018/12/18 10:07:00,2302,1788,288,
2018/12/18 10:07:00,2286,1792,292,
2018/12/18 10:07:00,2339,1789,289,
2018/12/18 10:07:00,2287,1800,300,
2018/12/18 10:07:00,2327,1799,299,
2018/12/18 10:07:00,2296,1807,307,
2018/12/18 10:07:00,2301,1822,322,
2018/12/18 10:07:00,2311,1795,295,
2018/12/18 10:07:00,2279,1793,293,
2018/12/18 10:07:00,2277,1803,303,
2018/12/18 10:07:00,2307,1794,294,
2018/12/18 10:07:00,2268,1826,326,
2018/12/18 10:07:00,2300,1790,290,
2018/12/18 10:07:00,2325,1781,281,
2018/12/18 10:07:00,2322,1803,303,
2018/12/18 10:07:00,2328,1809,309,
2018/12/18 10:07:00,2293,1785,285,
2018/12/18 10:07:00,2299,1811,311,
2018/12/18 10:07:00,2342,1778,278,
2018/12/18 10:07:00,2297,1800,300,
2018/12/18 10:07:00,2328,1775,275,
2018/12/18 10:07:00,2302,1810,310,
2018/12/18 10:07:00,2321,1791,291,
2018/12/18 10:07:00,2306,1792,292,
2018/12/18 10:07:00,2277,1792,292,
