,温度,湿度,VOC,,,,,,,,
2019/12/18 7:54:38,1505,1803,0028,0001,0000,0000,,,0000,,
2019/12/18 7:54:39,1473,1779,0029,0001,0000,0000,,,0000,,
2019/12/18 7:54:40,1491,1793,0029,0001,0000,0000,,,0000,,
2019/12/18 7:54:41,1494,1795,0034,0001,0000,0000,,,0000,,
2019/12/18 7:54:42,1521,1816,0038,0001,0000,0000,,,0000,,
2019/12/18 7:54:43,1486,1789,0028,0001,0000,0000,,,0000,,
2019/12/18 7:54:44,1509,1807,0030,0001,0000,0000,,,0000,,
2019/12/18 7:54:45,1485,1789,0030,0001,0000,0000,,,0000,,
2019/12/18 7:54:46,1468,1776,0028,0001,0000,0000,,,0000,,
2019/12/18 7:54:47,1503,1802,0023,0001,0000,0000,,,0000,,
2019/12/18 7:54:48,1506,1805,0029,0001,0000,0000,,,0000,,
2019/12/18 7:54:49,1533,1824,0025,0001,0000,0000,,,0000,,
2019/12/18 7:54:50,1501,1800,0029,0001,0000,0000,,,0000,,
2019/12/18 7:54:51,1489,1792,0027,0001,0000,0000,,,0000,,
2019/12/18 7:54:52,1523,1817,0029,0001,0000,0000,,,0000,,
2019/12/18 7:54:53,1504,1803,0029,0001,0000,0000,,,0000,,
2019/12/18 7:54:54,1489,1792,0030,0001,0000,0000,,,0000,,
2019/12/18 7:54:55,1514,1810,0032,0001,0000,0000,,,0000,,
2019/12/18 7:54:56,1499,1799,0030,0001,0000,0000,,,0000,,
2019/12/18 7:54:57,1478,1784,0032,0001,0000,0000,,,0000,,
2019/12/18 7:54:58,1513,1810,0027,0001,0000,0000,,,0000,,
2019/12/18 7:54:59,1480,1785,0033,0001,0000,0000,,,0000,,
2019/12/18 7:55:00,1536,1827,0030,0001,0000,0000,,,0000,,
2019/12/18 7:55:01,1510,1807,0029,0001,0000,0000,,,0000,,
2019/12/18 7:55:02,1490,1793,0029,0001,0000,0000,,,0000,,
2019/12/18 7:55:03,1504,1803,0030,0001,0000,0000,,,0000,,
2019/12/18 7:55:04,1523,1818,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:05,1485,1789,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:06,1485,1789,0028,0001,0000,0000,,,0000,,
2019/12/18 7:55:07,1508,1806,0030,0001,0000,0000,,,0000,,
2019/12/18 7:55:08,1511,1808,0029,0001,0000,0000,,,0000,,
2019/12/18 7:55:09,1503,1802,0027,0001,0000,0000,,,0000,,
2019/12/18 7:55:10,1496,1797,0034,0001,0000,0000,,,0000,,
2019/12/18 7:55:11,1491,1793,0038,0001,0000,0000,,,0000,,
2019/12/18 7:55:12,1530,1823,0026,0001,0000,0000,,,0000,,
2019/12/18 7:55:13,1510,1807,0028,0001,0000,0000,,,0000,,
2019/12/18 7:55:14,1506,1805,0034,0001,0000,0000,,,0000,,
2019/12/18 7:55:15,1493,1795,0027,0001,0000,0000,,,0000,,
2019/12/18 7:55:16,1499,1800,0030,0001,0000,0000,,,0000,,
2019/12/18 7:55:17,1518,1813,0030,0001,0000,0000,,,0000,,
2019/12/18 7:55:18,1527,1820,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:19,1495,1796,0030,0001,0000,0000,,,0000,,
2019/12/18 7:55:20,1512,1809,0033,0001,0000,0000,,,0000,,
2019/12/18 7:55:21,1468,1776,0034,0001,0000,0000,,,0000,,
2019/12/18 7:55:22,1494,1796,0028,0001,0000,0000,,,0000,,
2019/12/18 7:55:23,1504,1803,0027,0001,0000,0000,,,0000,,
2019/12/18 7:55:24,1511,1809,0028,0001,0000,0000,,,0000,,
2019/12/18 7:55:25,1492,1794,0032,0001,0000,0000,,,0000,,
2019/12/18 7:55:26,1505,1804,0027,0001,0000,0000,,,0000,,
2019/12/18 7:55:27,1475,1781,0034,0001,0000,0000,,,0000,,
2019/12/18 7:55:28,1503,1802,0030,0001,0000,0000,,,0000,,
2019/12/18 7:55:29,1505,1804,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:30,1483,1787,0028,0001,0000,0000,,,0000,,
2019/12/18 7:55:31,1492,1794,0036,0001,0000,0000,,,0000,,
2019/12/18 7:55:32,1507,1805,0027,0001,0000,0000,,,0000,,
2019/12/18 7:55:33,1515,1812,0032,0001,0000,0000,,,0000,,
2019/12/18 7:55:34,1472,1779,0034,0001,0000,0000,,,0000,,
2019/12/18 7:55:35,1462,1772,0027,0001,0000,0000,,,0000,,
2019/12/18 7:55:36,1500,1800,0029,0001,0000,0000,,,0000,,
2019/12/18 7:55:37,1490,1793,0029,0001,0000,0000,,,0000,,
2019/12/18 7:55:38,1487,1790,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:39,1481,1785,0032,0001,0000,0000,,,0000,,
2019/12/18 7:55:40,1492,1794,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:41,1508,1806,0026,0001,0000,0000,,,0000,,
2019/12/18 7:55:42,1503,1803,0022,0001,0000,0000,,,0000,,
2019/12/18 7:55:43,1523,1817,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:44,1487,1790,0029,0001,0000,0000,,,0000,,
2019/12/18 7:55:45,1496,1797,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:46,1492,1794,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:47,1487,1790,0035,0001,0000,0000,,,0000,,
2019/12/18 7:55:48,1526,1820,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:49,1489,1792,0028,0001,0000,0000,,,0000,,
2019/12/18 7:55:50,1524,1818,0033,0001,0000,0000,,,0000,,
2019/12/18 7:55:51,1488,1791,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:52,1491,1793,0035,0001,0000,0000,,,0000,,
2019/12/18 7:55:53,1474,1781,0037,0001,0000,0000,,,0000,,
2019/12/18 7:55:54,1511,1808,0031,0001,0000,0000,,,0000,,
2019/12/18 7:55:55,1526,1820,0033,0001,0000,0000,,,0000,,
2019/12/18 7:55:56,1488,1791,0032,0001,0000,0000,,,0000,,
2019/12/18 7:55:57,1510,1808,0025,0001,0000,0000,,,0000,,
2019/12/18 7:55:58,1465,1774,0029,0001,0000,0000,,,0000,,
2019/12/18 7:55:59,1527,1820,0029,0001,0000,0000,,,0000,,
2019/12/18 7:56:00,1495,1797,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:01,1502,1801,0032,0001,0000,0000,,,0000,,
2019/12/18 7:56:02,1486,1789,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:03,1519,1814,0034,0001,0000,0000,,,0000,,
2019/12/18 7:56:04,1496,1797,0028,0001,0000,0000,,,0000,,
2019/12/18 7:56:05,1491,1793,0032,0001,0000,0000,,,0000,,
2019/12/18 7:56:06,1489,1792,0031,0001,0000,0000,,,0000,,
2019/12/18 7:56:07,1517,1813,0028,0001,0000,0000,,,0000,,
2019/12/18 7:56:08,1507,1805,0031,0001,0000,0000,,,0000,,
2019/12/18 7:56:09,1497,1798,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:10,1544,1833,0027,0001,0000,0000,,,0000,,
2019/12/18 7:56:11,1451,1764,0034,0001,0000,0000,,,0000,,
2019/12/18 7:56:12,1474,1780,0038,0001,0000,0000,,,0000,,
2019/12/18 7:56:13,1535,1826,0026,0001,0000,0000,,,0000,,
2019/12/18 7:56:14,1472,1779,0031,0001,0000,0000,,,0000,,
2019/12/18 7:56:15,1497,1798,0036,0001,0000,0000,,,0000,,
2019/12/18 7:56:16,1478,1784,0029,0001,0000,0000,,,0000,,
2019/12/18 7:56:17,1510,1807,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:18,1437,1753,0028,0001,0000,0000,,,0000,,
2019/12/18 7:56:19,1459,1769,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:20,1495,1796,0036,0001,0000,0000,,,0000,,
2019/12/18 7:56:21,1468,1776,0036,0001,0000,0000,,,0000,,
2019/12/18 7:56:22,1494,1796,0027,0001,0000,0000,,,0000,,
2019/12/18 7:56:23,1522,1816,0037,0001,0000,0000,,,0000,,
2019/12/18 7:56:24,1495,1796,0031,0001,0000,0000,,,0000,,
2019/12/18 7:56:25,1510,1807,0027,0001,0000,0000,,,0000,,
2019/12/18 7:56:26,1485,1789,0026,0001,0000,0000,,,0000,,
2019/12/18 7:56:27,1493,1795,0025,0001,0000,0000,,,0000,,
2019/12/18 7:56:28,1501,1801,0026,0001,0000,0000,,,0000,,
2019/12/18 7:56:29,1522,1817,0034,0001,0000,0000,,,0000,,
2019/12/18 7:56:30,1521,1816,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:31,1483,1788,0033,0001,0000,0000,,,0000,,
2019/12/18 7:56:32,1524,1818,0028,0001,0000,0000,,,0000,,
2019/12/18 7:56:33,1517,1813,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:34,1507,1805,0028,0001,0000,0000,,,0000,,
2019/12/18 7:56:35,1489,1791,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:36,1496,1797,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:37,1473,1780,0021,0001,0000,0000,,,0000,,
2019/12/18 7:56:38,1488,1791,0032,0001,0000,0000,,,0000,,
2019/12/18 7:56:39,1485,1788,0033,0001,0000,0000,,,0000,,
2019/12/18 7:56:40,1509,1807,0026,0001,0000,0000,,,0000,,
2019/12/18 7:56:41,1514,1810,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:42,1512,1809,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:43,1530,1822,0035,0001,0000,0000,,,0000,,
2019/12/18 7:56:44,1484,1788,0029,0001,0000,0000,,,0000,,
2019/12/18 7:56:45,1494,1796,0033,0001,0000,0000,,,0000,,
2019/12/18 7:56:46,1494,1796,0031,0001,0000,0000,,,0000,,
2019/12/18 7:56:47,1478,1784,0030,0001,0000,0000,,,0000,,
2019/12/18 7:56:48,1512,1809,0028,0001,0000,0000,,,0000,,
2019/12/18 7:56:49,1467,1776,0031,0001,0000,0000,,,0000,,
2019/12/18 7:56:50,1498,1798,0034,0001,0000,0000,,,0000,,
2019/12/18 7:56:51,1473,1780,0027,0001,0000,0000,,,0000,,
2019/12/18 7:56:52,1484,1788,0028,0001,0000,0000,,,0000,,
2019/12/18 7:56:53,1504,1803,0028,0001,0000,0000,,,0000,,
2019/12/18 7:56:54,1490,1793,0032,0001,0000,0000,,,0000,,
2019/12/18 7:56:55,1476,1782,0032,0001,0000,0000,,,0000,,
2019/12/18 7:56:56,1500,1800,0029,0001,0000,0000,,,0000,,
2019/12/18 7:56:57,1477,1783,0027,0001,0000,0000,,,0000,,
2019/12/18 7:56:58,1525,1819,0031,0001,0000,0000,,,0000,,
2019/12/18 7:56:59,1513,1810,0027,0001,0000,0000,,,0000,,
2019/12/18 7:57:00,1490,1792,0027,0001,0000,0000,,,0000,,
2019/12/18 7:57:01,1475,1781,0029,0001,0000,0000,,,0000,,
2019/12/18 7:57:02,1525,1819,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:03,1483,1787,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:04,1502,1802,0029,0001,0000,0000,,,0000,,
2019/12/18 7:57:05,1479,1784,0025,0001,0000,0000,,,0000,,
2019/12/18 7:57:06,1466,1775,0029,0001,0000,0000,,,0000,,
2019/12/18 7:57:07,1484,1788,0029,0001,0000,0000,,,0000,,
2019/12/18 7:57:08,1522,1817,0026,0001,0000,0000,,,0000,,
2019/12/18 7:57:09,1492,1794,0026,0001,0000,0000,,,0000,,
2019/12/18 7:57:10,1524,1818,0027,0001,0000,0000,,,0000,,
2019/12/18 7:57:11,1514,1810,0033,0001,0000,0000,,,0000,,
2019/12/18 7:57:12,1521,1815,0026,0001,0000,0000,,,0000,,
2019/12/18 7:57:13,1529,1822,0029,0001,0000,0000,,,0000,,
2019/12/18 7:57:14,1484,1788,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:15,1490,1793,0032,0001,0000,0000,,,0000,,
2019/12/18 7:57:16,1516,1812,0033,0001,0000,0000,,,0000,,
2019/12/18 7:57:17,1534,1826,0033,0001,0000,0000,,,0000,,
2019/12/18 7:57:18,1504,1803,0027,0001,0000,0000,,,0000,,
2019/12/18 7:57:19,1496,1797,0035,0001,0000,0000,,,0000,,
2019/12/18 7:57:20,1506,1805,0026,0001,0000,0000,,,0000,,
2019/12/18 7:57:21,1484,1788,0033,0001,0000,0000,,,0000,,
2019/12/18 7:57:22,1495,1796,0029,0001,0000,0000,,,0000,,
2019/12/18 7:57:23,1490,1793,0027,0001,0000,0000,,,0000,,
2019/12/18 7:57:24,1492,1794,0026,0001,0000,0000,,,0000,,
2019/12/18 7:57:25,1480,1785,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:26,1524,1818,0027,0001,0000,0000,,,0000,,
2019/12/18 7:57:27,1502,1801,0029,0001,0000,0000,,,0000,,
2019/12/18 7:57:28,1485,1789,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:29,1517,1812,0032,0001,0000,0000,,,0000,,
2019/12/18 7:57:30,1508,1806,0023,0001,0000,0000,,,0000,,
2019/12/18 7:57:31,1463,1772,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:32,1524,1818,0027,0001,0000,0000,,,0000,,
2019/12/18 7:57:33,1480,1785,0034,0001,0000,0000,,,0000,,
2019/12/18 7:57:34,1525,1818,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:35,1497,1798,0034,0001,0000,0000,,,0000,,
2019/12/18 7:57:36,1522,1816,0031,0001,0000,0000,,,0000,,
2019/12/18 7:57:37,1533,1825,0030,0001,0000,0000,,,0000,,
2019/12/18 7:57:38,1516,1812,0031,0001,0000,0000,,,0000,,
2019/12/18 7:57:39,1485,1789,0037,0001,0000,0000,,,0000,,
2019/12/18 7:57:40,1483,1787,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:41,1528,1821,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:42,1515,1811,0033,0001,0000,0000,,,0000,,
2019/12/18 7:57:43,1517,1813,0032,0001,0000,0000,,,0000,,
2019/12/18 7:57:44,1478,1784,0030,0001,0000,0000,,,0000,,
2019/12/18 7:57:45,1522,1816,0027,0001,0000,0000,,,0000,,
2019/12/18 7:57:46,1503,1802,0030,0001,0000,0000,,,0000,,
2019/12/18 7:57:47,1479,1784,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:48,1521,1816,0029,0001,0000,0000,,,0000,,
2019/12/18 7:57:49,1493,1795,0032,0001,0000,0000,,,0000,,
2019/12/18 7:57:50,1508,1806,0035,0001,0000,0000,,,0000,,
2019/12/18 7:57:51,1541,1831,0026,0001,0000,0000,,,0000,,
2019/12/18 7:57:52,1478,1784,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:53,1510,1807,0027,0001,0000,0000,,,0000,,
2019/12/18 7:57:54,1506,1805,0029,0001,0000,0000,,,0000,,
2019/12/18 7:57:55,1491,1793,0030,0001,0000,0000,,,0000,,
2019/12/18 7:57:56,1536,1827,0028,0001,0000,0000,,,0000,,
2019/12/18 7:57:57,1486,1790,0026,0001,0000,0000,,,0000,,
2019/12/18 7:57:58,1476,1782,0036,0001,0000,0000,,,0000,,
2019/12/18 7:57:59,1456,1767,0026,0001,0000,0000,,,0000,,
2019/12/18 7:58:00,1459,1770,0024,0001,0000,0000,,,0000,,
2019/12/18 7:58:01,1523,1817,0032,0001,0000,0000,,,0000,,
2019/12/18 7:58:02,1493,1795,0032,0001,0000,0000,,,0000,,
2019/12/18 7:58:03,1522,1817,0025,0001,0000,0000,,,0000,,
2019/12/18 7:58:04,1516,1812,0036,0001,0000,0000,,,0000,,
2019/12/18 7:58:05,1499,1799,0032,0001,0000,0000,,,0000,,
2019/12/18 7:58:06,1445,1758,0027,0001,0000,0000,,,0000,,
2019/12/18 7:58:07,1542,1831,0032,0001,0000,0000,,,0000,,
2019/12/18 7:58:08,1472,1779,0032,0001,0000,0000,,,0000,,
2019/12/18 7:58:09,1518,1813,0029,0001,0000,0000,,,0000,,
2019/12/18 7:58:10,1537,1828,0032,0001,0000,0000,,,0000,,
2019/12/18 7:58:11,1481,1786,0035,0001,0000,0000,,,0000,,
2019/12/18 7:58:12,1528,1821,0028,0001,0000,0000,,,0000,,
2019/12/18 7:58:13,1480,1785,0035,0001,0000,0000,,,0000,,
2019/12/18 7:58:14,1532,1824,0022,0001,0000,0000,,,0000,,
2019/12/18 7:58:15,1492,1794,0029,0001,0000,0000,,,0000,,
2019/12/18 7:58:16,1502,1802,0026,0001,0000,0000,,,0000,,
2019/12/18 7:58:17,1469,1776,0030,0001,0000,0000,,,0000,,
2019/12/18 7:58:18,1537,1828,0026,0001,0000,0000,,,0000,,
2019/12/18 7:58:19,1480,1785,0034,0001,0000,0000,,,0000,,
2019/12/18 7:58:20,1510,1807,0032,0001,0000,0000,,,0000,,
2019/12/18 7:58:21,1461,1771,0027,0001,0000,0000,,,0000,,
2019/12/18 7:58:22,1532,1824,0030,0001,0000,0000,,,0000,,
2019/12/18 7:58:23,1495,1796,0027,0001,0000,0000,,,0000,,
2019/12/18 7:58:24,1506,1804,0026,0001,0000,0000,,,0000,,
2019/12/18 7:58:25,1486,1790,0026,0001,0000,0000,,,0000,,
2019/12/18 7:58:26,1513,1810,0027,0001,0000,0000,,,0000,,
2019/12/18 7:58:27,1513,1810,0031,0001,0000,0000,,,0000,,
2019/12/18 7:58:28,1460,1770,0031,0001,0000,0000,,,0000,,
2019/12/18 7:58:29,1520,1815,0035,0001,0000,0000,,,0000,,
2019/12/18 7:58:30,1511,1808,0025,0001,0000,0000,,,0000,,
2019/12/18 7:58:31,1520,1815,0027,0001,0000,0000,,,0000,,
2019/12/18 7:58:32,1492,1794,0032,0001,0000,0000,,,0000,,
2019/12/18 7:58:33,1470,1777,0030,0001,0000,0000,,,0000,,
2019/12/18 7:58:34,1501,1801,0033,0001,0000,0000,,,0000,,
2019/12/18 7:58:35,1510,1807,0032,0001,0000,0000,,,0000,,
2019/12/18 7:58:36,1497,1798,0033,0001,0000,0000,,,0000,,
2019/12/18 7:58:37,1531,1823,0030,0001,0000,0000,,,0000,,
2019/12/18 7:58:38,1494,1795,0029,0001,0000,0000,,,0000,,
2019/12/18 7:58:39,1521,1816,0030,0001,0000,0000,,,0000,,
2019/12/18 7:58:40,1515,1811,0027,0001,0000,0000,,,0000,,
2019/12/18 7:58:41,1478,1784,0030,0001,0000,0000,,,0000,,
2019/12/18 7:58:42,1498,1798,0033,0001,0000,0000,,,0000,,
2019/12/18 7:58:43,1540,1830,0031,0001,0000,0000,,,0000,,
2019/12/18 7:58:44,1479,1784,0032,0001,0000,0000,,,0000,,
2019/12/18 7:58:45,1477,1783,0037,0001,0000,0000,,,0000,,
2019/12/18 7:58:46,1502,1802,0026,0001,0000,0000,,,0000,,
2019/12/18 7:58:47,1480,1785,0028,0001,0000,0000,,,0000,,
2019/12/18 7:58:48,1512,1809,0031,0001,0000,0000,,,0000,,
2019/12/18 7:58:49,1458,1769,0030,0001,0000,0000,,,0000,,
2019/12/18 7:58:50,1490,1793,0024,0001,0000,0000,,,0000,,
2019/12/18 7:58:51,1482,1787,0029,0001,0000,0000,,,0000,,
2019/12/18 7:58:52,1510,1807,0030,0001,0000,0000,,,0000,,
2019/12/18 7:58:53,1532,1824,0034,0001,0000,0000,,,0000,,
2019/12/18 7:58:54,1524,1818,0029,0001,0000,0000,,,0000,,
2019/12/18 7:58:55,1508,1806,0028,0001,0000,0000,,,0000,,
2019/12/18 7:58:56,1507,1805,0025,0001,0000,0000,,,0000,,
2019/12/18 7:58:57,1493,1795,0033,0001,0000,0000,,,0000,,
2019/12/18 7:58:58,1501,1801,0034,0001,0000,0000,,,0000,,
2019/12/18 7:58:59,1494,1795,0028,0001,0000,0000,,,0000,,
2019/12/18 7:59:00,1491,1793,0034,0001,0000,0000,,,0000,,
2019/12/18 7:59:01,1508,1806,0028,0001,0000,0000,,,0000,,
2019/12/18 7:59:02,1513,1809,0032,0001,0000,0000,,,0000,,
2019/12/18 7:59:03,1526,1819,0026,0001,0000,0000,,,0000,,
2019/12/18 7:59:04,1509,1807,0024,0001,0000,0000,,,0000,,
2019/12/18 7:59:05,1490,1793,0026,0001,0000,0000,,,0000,,
2019/12/18 7:59:06,1530,1823,0035,0001,0000,0000,,,0000,,
2019/12/18 7:59:07,1533,1825,0033,0001,0000,0000,,,0000,,
2019/12/18 7:59:08,1504,1803,0029,0001,0000,0000,,,0000,,
2019/12/18 7:59:09,1494,1796,0032,0001,0000,0000,,,0000,,
2019/12/18 7:59:10,1522,1816,0029,0001,0000,0000,,,0000,,
2019/12/18 7:59:11,1507,1805,0034,0001,0000,0000,,,0000,,
2019/12/18 7:59:12,1500,1800,0033,0001,0000,0000,,,0000,,
2019/12/18 7:59:13,1512,1809,0026,0001,0000,0000,,,0000,,
2019/12/18 7:59:14,1500,1800,0032,0001,0000,0000,,,0000,,
2019/12/18 7:59:15,1522,1817,0028,0001,0000,0000,,,0000,,
2019/12/18 7:59:16,1532,1824,0027,0001,0000,0000,,,0000,,
2019/12/18 7:59:17,1507,1805,0034,0001,0000,0000,,,0000,,
2019/12/18 7:59:18,1492,1794,0030,0001,0000,0000,,,0000,,
2019/12/18 7:59:19,1497,1798,0029,0001,0000,0000,,,0000,,
2019/12/18 7:59:20,1519,1814,0033,0001,0000,0000,,,0000,,
2019/12/18 7:59:21,1489,1791,0029,0001,0000,0000,,,0000,,
2019/12/18 7:59:22,1469,1777,0027,0001,0000,0000,,,0000,,
2019/12/18 7:59:23,1488,1791,0027,0001,0000,0000,,,0000,,
2019/12/18 7:59:24,1486,1790,0033,0001,0000,0000,,,0000,,
2019/12/18 7:59:25,1512,1809,0029,0001,0000,0000,,,0000,,
2019/12/18 7:59:26,1518,1814,0030,0001,0000,0000,,,0000,,
2019/12/18 7:59:27,1510,1807,0034,0001,0000,0000,,,0000,,
2019/12/18 7:59:28,1504,1803,0030,0001,0000,0000,,,0000,,
2019/12/18 7:59:29,1504,1803,0029,0001,0000,0000,,,0000,,
2019/12/18 7:59:30,1499,1799,0034,0001,0000,0000,,,0000,,
2019/12/18 7:59:31,1517,1813,0028,0001,0000,0000,,,0000,,
2019/12/18 7:59:32,1463,1772,0027,0001,0000,0000,,,0000,,
2019/12/18 7:59:33,1491,1794,0030,0001,0000,0000,,,0000,,
2019/12/18 7:59:34,1507,1806,0032,0001,0000,0000,,,0000,,
2019/12/18 7:59:35,1510,1807,0027,0001,0000,0000,,,0000,,
2019/12/18 7:59:36,1510,1807,0032,0001,0000,0000,,,0000,,
2019/12/18 7:59:37,1509,1806,0029,0001,0000,0000,,,0000,,
2019/12/18 7:59:38,1469,1777,0026,0001,0000,0000,,,0000,,
2019/12/18 7:59:39,1480,1785,0026,0001,0000,0000,,,0000,,
2019/12/18 7:59:40,1563,1847,0031,0001,0000,0000,,,0000,,
2019/12/18 7:59:41,1512,1809,0032,0001,0000,0000,,,0000,,
2019/12/18 7:59:42,1491,1793,0032,0001,0000,0000,,,0000,,
2019/12/18 7:59:43,1512,1809,0028,0001,0000,0000,,,0000,,
2019/12/18 7:59:44,1512,1809,0030,0001,0000,0000,,,0000,,
2019/12/18 7:59:45,1504,1803,0027,0001,0000,0000,,,0000,,
2019/12/18 7:59:46,1499,1799,0030,0001,0000,0000,,,0000,,
2019/12/18 7:59:47,1521,1816,0035,0001,0000,0000,,,0000,,
2019/12/18 7:59:48,1498,1799,0025,0001,0000,0000,,,0000,,
2019/12/18 7:59:49,1498,1799,0026,0001,0000,0000,,,0000,,
2019/12/18 7:59:50,1489,1792,0036,0001,0000,0000,,,0000,,
2019/12/18 7:59:51,1463,1772,0027,0001,0000,0000,,,0000,,
2019/12/18 7:59:52,1486,1789,0026,0001,0000,0000,,,0000,,
2019/12/18 7:59:53,1548,1836,0031,0001,0000,0000,,,0000,,
2019/12/18 7:59:54,1475,1782,0030,0001,0000,0000,,,0000,,
2019/12/18 7:59:55,1511,1808,0025,0001,0000,0000,,,0000,,
2019/12/18 7:59:56,1488,1791,0029,0001,0000,0000,,,0000,,
2019/12/18 7:59:57,1477,1783,0025,0001,0000,0000,,,0000,,
2019/12/18 7:59:58,1496,1797,0030,0001,0000,0000,,,0000,,
2019/12/18 7:59:59,1504,1803,0030,0001,0000,0000,,,0000,,
2019/12/18 8:00:00,1506,1805,0032,0001,0000,0000,,,0000,,
2019/12/18 8:00:01,1503,1802,0032,0001,0000,0000,,,0000,,
2019/12/18 8:00:02,1476,1782,0033,0001,0000,0000,,,0000,,
2019/12/18 8:00:03,1540,1830,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:04,1513,1810,0031,0001,0000,0000,,,0000,,
2019/12/18 8:00:05,1482,1787,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:06,1509,1807,0027,0001,0000,0000,,,0000,,
2019/12/18 8:00:07,1525,1819,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:08,1485,1789,0030,0001,0000,0000,,,0000,,
2019/12/18 8:00:09,1493,1795,0035,0001,0000,0000,,,0000,,
2019/12/18 8:00:10,1479,1784,0031,0001,0000,0000,,,0000,,
2019/12/18 8:00:11,1488,1791,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:12,1508,1806,0036,0001,0000,0000,,,0000,,
2019/12/18 8:00:13,1491,1793,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:14,1521,1815,0027,0001,0000,0000,,,0000,,
2019/12/18 8:00:15,1463,1772,0028,0001,0000,0000,,,0000,,
2019/12/18 8:00:16,1470,1778,0024,0001,0000,0000,,,0000,,
2019/12/18 8:00:17,1514,1811,0030,0001,0000,0000,,,0000,,
2019/12/18 8:00:18,1497,1797,0033,0001,0000,0000,,,0000,,
2019/12/18 8:00:19,1507,1805,0033,0001,0000,0000,,,0000,,
2019/12/18 8:00:20,1481,1786,0028,0001,0000,0000,,,0000,,
2019/12/18 8:00:21,1504,1803,0025,0001,0000,0000,,,0000,,
2019/12/18 8:00:22,1534,1826,0031,0001,0000,0000,,,0000,,
2019/12/18 8:00:23,1497,1798,0032,0001,0000,0000,,,0000,,
2019/12/18 8:00:24,1476,1782,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:25,1500,1800,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:26,1512,1809,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:27,1534,1826,0036,0001,0000,0000,,,0000,,
2019/12/18 8:00:28,1508,1806,0032,0001,0000,0000,,,0000,,
2019/12/18 8:00:29,1525,1818,0028,0001,0000,0000,,,0000,,
2019/12/18 8:00:30,1488,1791,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:31,1517,1813,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:32,1504,1803,0028,0001,0000,0000,,,0000,,
2019/12/18 8:00:33,1461,1771,0032,0001,0000,0000,,,0000,,
2019/12/18 8:00:34,1512,1809,0033,0001,0000,0000,,,0000,,
2019/12/18 8:00:35,1479,1785,0031,0001,0000,0000,,,0000,,
2019/12/18 8:00:36,1513,1809,0034,0001,0000,0000,,,0000,,
2019/12/18 8:00:37,1470,1778,0025,0001,0000,0000,,,0000,,
2019/12/18 8:00:38,1480,1785,0031,0001,0000,0000,,,0000,,
2019/12/18 8:00:39,1474,1781,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:40,1524,1818,0026,0001,0000,0000,,,0000,,
2019/12/18 8:00:41,1525,1818,0028,0001,0000,0000,,,0000,,
2019/12/18 8:00:42,1508,1806,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:43,1484,1788,0029,0001,0000,0000,,,0000,,
2019/12/18 8:00:44,1496,1797,0034,0001,0000,0000,,,0000,,
